id,hr_dtst_env_sd,tonic_dtst_env_sd,pulse_amplitude_dtst_env_sd,skt_dtst_env_sd,tsv_20minus10_env_sd,m2_20minus10_env_sd,p7_minus_m7_overall_mean,p7_minus_m7_env_sd,tlx1_dtst_env_sd,eup5,eup16
98,-0.26515112218398423,0.5152461542213331,-0.21645723360914026,0.08953371693381769,1.3333772544908542,-0.339035660364924,0.08493963465603124,0.6800695568056646,-0.46772855827890597,0.16789928684071537,0.8122187856497458
99,-0.5975831756247622,-0.300435193772152,-0.4677889707827958,-0.07516216667319696,-0.2518205101892887,-0.11232521429088785,0.09512117102960647,-0.13781055557919134,-0.12089234901234337,0.16789928684071537,0.8122187856497458
100,-0.1632094824424432,-0.2023267930210918,-0.23983914455760885,0.1495438156578643,-0.4131790346174111,-0.13779261392675568,0.11548424377675696,0.14047870035153112,0.5198677470342598,0.16789928684071537,0.8122187856497458
101,-0.13049208571467746,-0.39903898766223805,-0.022870117000845472,-0.05602532646994198,-0.4131790346174111,-0.7285799404344502,0.1256657801503322,-0.4737354035445249,-0.46772855827890597,-0.5673837969100035,0.8122187856497458
102,-0.49098086923102285,0.16536476651765356,-0.2775628619079246,-0.2416882019093547,0.8448997873639921,0.5648994259484028,-0.0066941927061458925,0.28746570773958574,0.5198677470342598,0.9031823705914342,-0.7506870594641591
103,-0.0793683269274869,-0.43914104979399565,0.7184253068213129,-0.31467475331357364,0.8448997873639921,0.21242279917389428,0.11548424377675696,-0.8096602515098584,0.8703992714554698,0.16789928684071537,-0.7506870594641591
104,0.5297125741863687,-0.35704234312528654,-0.5539905392597704,-0.402208903913595,0.2703466436091756,0.30429037510395446,0.11548424377675696,-0.8096602515098584,0.08350055732152412,0.9031823705914342,0.03076586309279335
105,-0.3475469994656418,-0.12180447843783868,-0.5391003551787984,-0.36051220135438533,-0.2905207127181889,-1.1181242205039765,0.1358473165239074,-0.4217676487093196,-0.5799104019230529,-1.3026668806607224,0.03076586309279335
106,-0.17717870827616927,-0.38470810855199106,0.4340643605121892,0.8246914820455152,0.38126759133679083,0.0505086197046023,0.0442134891617303,1.8986524568446648,0.5198677470342598,-0.5673837969100035,-0.7506870594641591
107,-0.193510739519463,-0.4482050509889008,-0.7206942834039862,-0.36390746007896674,-1.1882797895873725,-0.7285799404344502,0.11548424377675696,-0.8096602515098584,-0.5799104019230529,-1.3026668806607224,0.03076586309279335
108,-0.1132464373497461,-0.2276051503114021,0.7676302895255595,-0.08660100993093922,0.8448997873639921,0.3737167931359894,0.1358473165239074,-0.13781055557919125,-0.5799104019230529,-0.5673837969100035,0.8122187856497458
109,0.048545069928533156,0.2452773426090076,0.23691598126531824,0.06170104979130013,-0.4131790346174111,0.5036779457105145,0.1562103892710579,-0.033875045908780675,1.684824747985035,0.16789928684071537,-0.7506870594641591
110,-0.26578663340196607,-0.2881803681099609,0.19895806906916164,0.6437723830822188,-1.0967047128439977,-0.8932207255445564,0.11548424377675696,1.0724372174575674,-0.5799104019230529,-1.3026668806607224,0.03076586309279335
111,0.4615403293840328,1.1979859392359182,-0.05805378181060032,0.3167351920162106,-0.6467312864451916,-0.339035660364924,0.11548424377675696,-0.8096602515098584,0.3696081220545023,0.9031823705914342,-0.7506870594641591
112,-0.2430512416122249,0.07609200317062671,0.9927192585410227,0.3155220149552443,1.705080380248524,1.1754503984426212,0.2071180711389341,0.035732076767397015,2.2474534301875977,-1.3026668806607224,-0.7506870594641591
113,0.23778532114126466,-0.34819862725336836,0.5347901415534897,-0.3196805743559898,-0.1059412533256451,-0.7285799404344502,0.11548424377675696,-0.8096602515098584,0.14524443476620844,0.16789928684071537,0.03076586309279335
114,-0.2410520777370601,-0.41340306596341003,-0.4045320597051393,0.490737657294141,-0.4131790346174111,-0.6683172305851366,0.08493963465603124,-0.16641314028798465,-0.5799104019230529,-0.5673837969100035,0.03076586309279335
115,-0.05205323908045316,-0.39434696345911074,-0.3685339881286292,-0.11461896094917191,-0.6467312864451916,-0.11232521429088785,0.1256657801503322,-0.4737354035445249,-1.3050652386123143,0.16789928684071537,0.03076586309279335
116,-0.29271416830189184,-0.04345734580807941,-0.4049666210807163,0.33432929496071956,0.38126759133679083,1.1196372999559723,0.1053027074031817,-0.4737354035445249,0.14524443476620844,-0.5673837969100035,0.03076586309279335
117,-0.23203976721421699,1.3664415421884673,0.7447118114825947,-0.5134862746960526,0.460858416305752,-0.6683172305851366,0.1867549983917836,0.19811429238614217,0.08350055732152412,0.9031823705914342,0.03076586309279335
118,-0.1902960750856203,-0.04165486074639805,0.6187455436920569,0.0907018650696487,-0.5963291881041604,-0.13779261392675568,0.1358473165239074,-0.13781055557919125,-0.12089234901234337,0.9031823705914342,0.8122187856497458
119,-0.23568277785738484,-0.02495436386303888,0.9500409354911002,0.3117245197067417,0.48676781818020115,0.6093923034843611,0.11548424377675696,-0.26109727188513643,0.5198677470342598,0.16789928684071537,0.03076586309279335
120,0.8253648513929128,-0.2699767256688421,0.20697710221109478,0.6265881488186532,0.241665832022297,0.9431503589193461,0.1053027074031817,-0.16641314028798465,0.08350055732152412,0.16789928684071537,0.8122187856497458
121,-0.3109617541539375,0.052257411142242506,-0.3343461334045261,-0.054850907657848356,-0.2518205101892887,-0.7285799404344502,0.11548424377675696,-0.8096602515098584,-1.3050652386123143,0.16789928684071537,-0.7506870594641591
